,D,G_pv,G_w,P_spot,P_pv_use,P_w_use,P_ch,P_dis,E,P_grid_imp,P_grid_exp,price,load,gen_ren
2023-09-20T13:00:00.000,0.077,3.899,0,0.13291,541.38032,0,0,344.28346,1093.3894,0,885.58677,0.13291,0.077,3.899
2023-09-20T14:00:00.000,0.338,1.678,0,0.08862,307.2286,0,0,0,1093.3894,0,306.8906,0.08862,0.338,1.678
2023-09-20T15:00:00.000,0.138,0.214,0,0.09031,39.229164,0,0,0,1093.3894,0,39.091164,0.09031,0.138,0.214
2023-09-20T16:00:00.000,0.575,0,0,0.09587999999999999,0,0,0,0.575,1092.7842,0,0,0.09587999999999999,0.575,0
2023-09-20T17:00:00.000,0.919,0,0,0.13501,0,0,0,0.919,1091.8168,0,0,0.13501,0.919,0
2023-09-20T18:00:00.000,2.144,0,0,0.15787,0,0,0,2.144,1089.5599,0,0,0.15787,2.144,0
2023-09-20T19:00:00.000,0.863,0,0,0.17212,0,0,0,0.863,1088.6515,0,0,0.17212,0.863,0
2023-09-20T20:00:00.000,0.603,0,0,0.19522,0,0,0,0.603,1088.0168,0,0,0.19522,0.603,0
2023-09-20T21:00:00.000,0.381,0,0,0.17902,0,0,0,0.381,1087.6157,0,0,0.17902,0.381,0
2023-09-20T22:00:00.000,0.356,0,0,0.14886000000000002,0,0,0,0.356,1087.241,0,0,0.14886000000000002,0.356,0
2023-09-20T23:00:00.000,0.359,0,0,0.10757,0,0,0,0.359,1086.8631,0,0,0.10757,0.359,0
2023-09-21T00:00:00.000,0.359,0,0,0.09829,0,0,0,0.359,1086.4852,0,0,0.09829,0.359,0
2023-09-21T01:00:00.000,1.094,0,0,0.07574,0,0,0,1.094,1085.3336,0,0,0.07574,1.094,0
2023-09-21T02:00:00.000,0.371,0,0,0.13501,0,0,0,0.371,1084.9431,0,0,0.13501,0.371,0
2023-09-21T03:00:00.000,0.349,0,0,0.08009999999999999,0,0,0,0.349,1084.5757,0,0,0.08009999999999999,0.349,0
2023-09-21T04:00:00.000,0.143,0.091,0,0.13501,0,0,0,33.447438,1049.3679,0,33.304438,0.13501,0.143,0.091
2023-09-21T05:00:00.000,0.008,2.304,0,0.13506,0,0,0,843.23246,161.75478,0,843.22446,0.13506,0.008,2.304
2023-09-21T06:00:00.000,0,5.724,0,0.13501,1008.4295,0,86.456286,78.026798,161.75478,0,1000,0.13501,0,5.724
2023-09-21T07:00:00.000,0,8.883,0,0.15006,1111.1389,0,1139.8866,1028.7477,161.75478,0,1000,0.15006,0,8.883
2023-09-21T08:00:00.000,0,9.905,0,0.5,1144.3675,0,1480.6925,1336.325,161.75478,0,1000,0.5,0,9.905
2023-09-21T09:00:00.000,0,10.473,0,0.31125,1916.4691,0,916.46914,0,1032.4005,0,1000,0.31125,0,10.473
2023-09-21T10:00:00.000,0,9.934,0,0.15002000000000001,1014.3912,0,1621.2823,1606.8911,881.15434,0,1000,0.15002000000000001,0,9.934
2023-09-21T11:00:00.000,0,8.415,0,0.09315000000000001,1539.8728,0,539.8728,0,1394.0335,0,1000,0.09315000000000001,0,8.415
2023-09-21T12:00:00.000,0,5.82,0,0.07884000000000001,1065.0101,0,65.010063,0,1455.7931,0,1000,0.07884000000000001,0,5.82
2023-09-21T13:00:00.000,0.002,4.068,0,0.07518999999999999,571.84394,0,0,345.1323,1092.4959,0,916.97425,0.07518999999999999,0.002,4.068
2023-09-21T14:00:00.000,0,2.269,0,0.07422,415.20753,0,0,0,1092.4959,0,415.20753,0.07422,0,2.269
2023-09-21T15:00:00.000,0.45,0.182,0,0.08241,0,0,0,67.058877,1021.9076,0,66.608877,0.08241,0.45,0.182
2023-09-21T16:00:00.000,1.429,0.001,0,0.15001,0,0,0,1.7949828,1020.0181,0,0.36598284,0.15001,1.429,0.001
2023-09-21T17:00:00.000,2.074,0,0,0.15009,0,0,0,2.074,1017.835,0,0,0.15009,2.074,0
2023-09-21T18:00:00.000,1.211,0,0,0.40004,0,0,0,1.211,1016.5603,0,0,0.40004,1.211,0
2023-09-21T19:00:00.000,1.926,0,0,0.18807,0,0,0,1.926,1014.5329,0,0,0.18807,1.926,0
2023-09-21T20:00:00.000,0.436,0,0,0.26677,0,0,0,0.436,1014.0739,0,0,0.26677,0.436,0
2023-09-21T21:00:00.000,0.36,0,0,0.15163,0,0,0,0.36,1013.695,0,0,0.15163,0.36,0
2023-09-21T22:00:00.000,0.36,0,0,0.1148,0,0,0,0.36,1013.316,0,0,0.1148,0.36,0
2023-09-21T23:00:00.000,0.364,0,0,0.1001,0,0,0,0.364,1012.9329,0,0,0.1001,0.364,0
2023-09-22T00:00:00.000,0.352,0,0,0.09475,0,0,0,0.352,1012.5624,0,0,0.09475,0.352,0
2023-09-22T01:00:00.000,0.347,0,0,0.08831,0,0,0,0.347,1012.1971,0,0,0.08831,0.347,0
2023-09-22T02:00:00.000,0.645,0,0,0.08716,0,0,0,0.645,1011.5181,0,0,0.08716,0.645,0
2023-09-22T03:00:00.000,0.82,0,0,0.08561,0,0,0,0.82,1010.655,0,0,0.08561,0.82,0
2023-09-22T04:00:00.000,0.195,0.087,0,0.08429,0,0,0,32.035507,976.9334,0,31.840507,0.08429,0.195,0.087
2023-09-22T05:00:00.000,0,2.116,0,0.08519,0,0,0,774.41969,161.75478,0,774.41969,0.08519,0,2.116
2023-09-22T06:00:00.000,0,5.577,0,0.0889,1003.65,0,37.436261,33.786226,161.75478,0,1000,0.0889,0,5.577
2023-09-22T07:00:00.000,0,8.688,0,0.10840000000000001,1572.5292,0,607.12971,34.600514,702.10642,0,1000,0.10840000000000001,0,8.688
2023-09-22T08:00:00.000,0,10.021,0,0.13596,680.40872,0,1987.1053,2306.6966,161.75478,0,1000,0.13596,0,10.021
2023-09-22T09:00:00.000,0,10.391,0,0.13535,1901.4638,0,901.46384,0,1018.1454,0,1000,0.13535,0,10.391
2023-09-22T10:00:00.000,0.004,8.572,0,0.10718000000000001,946.33621,0,1190.8687,1244.5365,839.43229,0,1000,0.10718000000000001,0.004,8.572
2023-09-22T11:00:00.000,0,8.211,0,0.09964,1502.5425,0,502.54255,0,1316.8477,0,1000,0.09964,0,8.211
2023-09-22T12:00:00.000,0,6.264,0,0.09093000000000001,1146.2583,0,146.25825,0,1455.7931,0,1000,0.09093000000000001,0,6.264
2023-09-22T13:00:00.000,0.023,3.484,0,0.1005,275.08421,0,0,724.93879,692.6996,0,1000,0.1005,0.023,3.484
2023-09-22T14:00:00.000,0.04,1.679,0,0.07842,307.26259,0,0,0,692.6996,0,307.22259,0.07842,0.04,1.679
2023-09-22T15:00:00.000,0.093,0.069,0,0.07729000000000001,12.672908,0,0,0,692.6996,0,12.579908,0.07729000000000001,0.093,0.069
2023-09-22T16:00:00.000,0.443,0,0,0.08401,0,0,0,0.443,692.23328,0,0,0.08401,0.443,0
2023-09-22T17:00:00.000,1.196,0,0,0.10808,0,0,0,1.196,690.97433,0,0,0.10808,1.196,0
2023-09-22T18:00:00.000,0.932,0,0,0.15002000000000001,0,0,0,0.932,689.99328,0,0,0.15002000000000001,0.932,0
2023-09-22T19:00:00.000,1.862,0,0,0.1351,0,0,0,1.862,688.03328,0,0,0.1351,1.862,0
2023-09-22T20:00:00.000,0.449,0,0,0.15819999999999998,0,0,0,0.449,687.56065,0,0,0.15819999999999998,0.449,0
2023-09-22T21:00:00.000,0.37,0,0,0.13957,0,0,0,0.37,687.17117,0,0,0.13957,0.37,0
2023-09-22T22:00:00.000,0.36,0,0,0.12398,0,0,0,0.36,686.79223,0,0,0.12398,0.36,0
2023-09-22T23:00:00.000,0.357,0,0,0.10593000000000001,0,0,0,0.357,686.41644,0,0,0.10593000000000001,0.357,0
2023-09-23T00:00:00.000,0.345,0,0,0.10306,0,0,0,0.345,686.05328,0,0,0.10306,0.345,0
2023-09-23T01:00:00.000,0.346,0,0,0.10904000000000001,0,0,0,0.346,685.68907,0,0,0.10904000000000001,0.346,0
2023-09-23T02:00:00.000,0.353,0,0,0.10127,0,0,0,0.353,685.31749,0,0,0.10127,0.353,0
2023-09-23T03:00:00.000,1.096,0,0,0.09705,0,0,0,1.096,684.16381,0,0,0.09705,1.096,0
2023-09-23T04:00:00.000,0.14,0.18,0,0.09172,33.008456,0,0,0,684.16381,0,32.868456,0.09172,0.14,0.18
2023-09-23T05:00:00.000,0,1.184,0,0.08938,216.66184,0,0,0,684.16381,0,216.66184,0.08938,0,1.184
2023-09-23T06:00:00.000,0,2.79,0,0.09178,444.08645,0,0,132.91922,544.24883,0,577.00567,0.09178,0,2.79
2023-09-23T07:00:00.000,0,8.088,0,0.09888,1480.0346,0,480.0346,0,1000.2817,0,1000,0.09888,0,8.088
2023-09-23T08:00:00.000,0,8.085,0,0.1072,1479.4856,0,479.48563,0,1455.7931,0,1000,0.1072,0,8.085
2023-09-23T09:00:00.000,0,2.769,0,0.10998999999999999,13.406483,0,0,986.59352,417.27356,0,1000,0.10998999999999999,0,2.769
2023-09-23T10:00:00.000,0.063,2.016,0,0.10468000000000001,313.8529,0,0,110.17861,301.29608,0,423.96851,0.10468000000000001,0.063,2.016
2023-09-23T11:00:00.000,0.465,0.944,0,0.09075,172.9764,0,0,0,301.29608,0,172.5114,0.09075,0.465,0.944
2023-09-23T12:00:00.000,0,1.866,0,0.0849,341.46199,0,0,0,301.29608,0,341.46199,0.0849,0,1.866
2023-09-23T13:00:00.000,0,2.203,0,0.10367,403.1301,0,0,0,301.29608,0,403.1301,0.10367,0,2.203
2023-09-23T14:00:00.000,0.037,0.326,0,0.14515999999999998,0,0,0,119.34741,175.66723,0,119.31041,0.14515999999999998,0.037,0.326
2023-09-23T15:00:00.000,0.302,0.01,0,0.18002,0,0,0,3.9618284,171.49689,0,3.6598284,0.18002,0.302,0.01
2023-09-23T16:00:00.000,0.817,0,0,0.11420999999999999,0,0,0,0.817,170.63689,0,0,0.11420999999999999,0.817,0
2023-09-23T17:00:00.000,2.087,0,0,0.12902000000000002,0,0,0,2.087,168.44005,0,0,0.12902000000000002,2.087,0
2023-09-23T18:00:00.000,2.23,0,0,0.13276,0,0,0,2.23,166.09268,0,0,0.13276,2.23,0
2023-09-23T19:00:00.000,1.498,0,0,0.1364,0,0,0,1.498,164.51584,0,0,0.1364,1.498,0
2023-09-23T20:00:00.000,0.678,0,0,0.15597,0,0,0,0.678,163.80215,0,0,0.15597,0.678,0
2023-09-23T21:00:00.000,0.509,0,0,0.145,0,0,0,0.509,163.26636,0,0,0.145,0.509,0
2023-09-23T22:00:00.000,0.366,0,0,0.12902000000000002,0,0,0,0.366,162.8811,0,0,0.12902000000000002,0.366,0
2023-09-23T23:00:00.000,0.364,0,0,0.10692,0,0,0,0.364,162.49794,0,0,0.10692,0.364,0
2023-09-24T00:00:00.000,0.357,0,0,0.10009,0,0,0,0.357,162.12215,0,0,0.10009,0.357,0
2023-09-24T01:00:00.000,0.349,0,0,0.09870999999999999,0,0,0,0.349,161.75478,0,0,0.09870999999999999,0.349,0
2023-09-24T02:00:00.000,0.35,0,0,0.0017,0,0,0,0,161.75478,0.35,0,0.0017,0.35,0
2023-09-24T03:00:00.000,0.356,0,0,0.00136,0,0,0,0,161.75478,0.356,0,0.00136,0.356,0
2023-09-24T04:00:00.000,0.887,0.061,0,0.0010400000000000001,0,0,22.324953,0,182.96349,23.211953,0,0.0010400000000000001,0.887,0.061
2023-09-24T05:00:00.000,0.007,0.412,0,0.00094,0,0,150.78493,0,326.20917,150.79193,0,0.00094,0.007,0.412
2023-09-24T06:00:00.000,0,0.686,0,0.0011799999999999998,0,0,251.06423,0,564.72019,251.06423,0,0.0011799999999999998,0,0.686
2023-09-24T07:00:00.000,0.148,0.591,0,0.07866,0,0,0,216.44386,336.88455,0,216.29586,0.07866,0.148,0.591
2023-09-24T08:00:00.000,0,2.254,0,0.01008,397.84969,0,0,29.225931,306.12041,0,427.07563,0.01008,0,2.254
2023-09-24T09:00:00.000,0,5.09,0,0.04001,862.85265,0,0,137.14735,161.75478,0,1000,0.04001,0,5.09
2023-09-24T10:00:00.000,0,6.901,0,0.010060000000000001,1046.6976,0,478.94996,432.25233,161.75478,0,1000,0.010060000000000001,0,6.901
2023-09-24T11:00:00.000,0,6.018,0,0.00106,1101.2424,0,101.24236,0,257.93503,0,1000,0.00106,0,6.018
2023-09-24T12:00:00.000,0.056,5.754,0,0.00085,926.20194,0,179.66332,253.51738,161.75478,0,1000,0.00085,0.056,5.754
2023-09-24T13:00:00.000,0.058,1.994,0,-0.000029999999999999997,0,0,729.76978,0,855.03608,729.82778,0,-0.000029999999999999997,0.058,1.994
2023-09-24T14:00:00.000,0,1.073,0,-0.00262,0,0,392.69959,0,1228.1007,392.69959,0,-0.00262,0,1.073
2023-09-24T15:00:00.000,1.422,0.11,0,-0.00198,0,0,40.258112,0,1266.3459,41.680112,0,-0.00198,1.422,0.11
2023-09-24T16:00:00.000,2.323,0,0,-0.000029999999999999997,0,0,0,0,1266.3459,2.323,0,-0.000029999999999999997,2.323,0
2023-09-24T17:00:00.000,2.933,0,0,0.00521,0,0,0,2.933,1263.2585,0,0,0.00521,2.933,0
2023-09-24T18:00:00.000,1.838,0,0,0.10264,0,0,0,1.838,1261.3238,0,0,0.10264,1.838,0
2023-09-24T19:00:00.000,0.866,0,0,0.13541,0,0,0,0.866,1260.4122,0,0,0.13541,0.866,0
2023-09-24T20:00:00.000,1.205,0,0,0.15728999999999999,0,0,0,1.205,1259.1438,0,0,0.15728999999999999,1.205,0
2023-09-24T21:00:00.000,0.535,0,0,0.13498,0,0,0,0.535,1258.5806,0,0,0.13498,0.535,0
2023-09-24T22:00:00.000,0.884,0,0,0.105,0,0,0,0.884,1257.6501,0,0,0.105,0.884,0
2023-09-24T23:00:00.000,0.602,0,0,0.0978,0,0,0,0.602,1257.0164,0,0,0.0978,0.602,0
2023-09-25T00:00:00.000,0.358,0,0,0.04,0,0,0,0.358,1256.6396,0,0,0.04,0.358,0
2023-09-25T01:00:00.000,0.36,0,0,0.03463,0,0,0,0.36,1256.2606,0,0,0.03463,0.36,0
2023-09-25T02:00:00.000,0.362,0,0,0.01,0,0,0,0.362,1255.8796,0,0,0.01,0.362,0
2023-09-25T03:00:00.000,0.347,0,0,0.00109,0,0,0,0.347,1255.5143,0,0,0.00109,0.347,0
2023-09-25T04:00:00.000,0.238,0.106,0,0.00008,0,0,0,39.032181,1214.4278,0,38.794181,0.00008,0.238,0.106
2023-09-25T05:00:00.000,0,1.958,0,0.00049,0,0,0,716.5944,460.11791,0,716.5944,0.00049,0,1.958
2023-09-25T06:00:00.000,0,5.593,0,0.0502,745.90604,0,301.03598,555.12995,161.75478,0,1000,0.0502,0,5.593
2023-09-25T07:00:00.000,0,9.002,0,0.10848000000000001,1115.008,0,1179.5695,1064.5615,161.75478,0,1000,0.10848000000000001,0,9.002
2023-09-25T08:00:00.000,0,10.362,0,0.13915,1159.2261,0,1633.0881,1473.862,161.75478,0,1000,0.13915,0,10.362
2023-09-25T09:00:00.000,0,10.572,0,0.143,1934.5853,0,934.58529,0,1049.6108,0,1000,0.143,0,10.572
2023-09-25T10:00:00.000,0,9.373,0,0.11832,873.96301,0,1556.3942,1682.4311,757.2051,0,1000,0.11832,0,9.373
2023-09-25T11:00:00.000,0,8.397,0,0.09417,1536.579,0,536.57895,0,1266.9551,0,1000,0.09417,0,8.397
2023-09-25T12:00:00.000,0,6.551,0,0.08901,1198.7768,0,198.77679,0,1455.7931,0,1000,0.08901,0,6.551
2023-09-25T13:00:00.000,0.025,4.243,0,0.07689,658.89155,0,0,235.1071,1208.3119,0,893.97364,0.07689,0.025,4.243
2023-09-25T14:00:00.000,9.733,0,0,0.07611,0,0,0,9.733,1198.0666,0,0,0.07611,9.733,0
2023-09-25T15:00:00.000,12.169,0,0,0.08409,0,0,0,12.169,1185.2572,0,0,0.08409,12.169,0
2023-09-25T16:00:00.000,12.041,0,0,0.09206,0,0,0,12.041,1172.5824,0,0,0.09206,12.041,0
2023-09-25T17:00:00.000,12.204,0,0,0.09745999999999999,0,0,0,12.204,1159.7361,0,0,0.09745999999999999,12.204,0
2023-09-25T18:00:00.000,12.838,0,0,0.12611,0,0,0,12.838,1146.2224,0,0,0.12611,12.838,0
2023-09-25T19:00:00.000,3.076,0,0,0.196,0,0,0,3.076,1142.9845,0,0,0.196,3.076,0
2023-09-25T20:00:00.000,1.082,0,0,0.36557,0,0,0,1.082,1141.8456,0,0,0.36557,1.082,0
2023-09-25T21:00:00.000,0.576,0,0,0.20979,0,0,0,0.576,1141.2393,0,0,0.20979,0.576,0
2023-09-25T22:00:00.000,0.409,0,0,0.13613999999999998,0,0,0,0.409,1140.8087,0,0,0.13613999999999998,0.409,0
2023-09-25T23:00:00.000,1.09,0,0,0.12307,0,0,0,1.09,1139.6614,0,0,0.12307,1.09,0
2023-09-26T00:00:00.000,0.362,0,0,0.00458,0,0,0,0,1139.6614,0.362,0,0.00458,0.362,0
2023-09-26T01:00:00.000,0.35,0,0,0.10418999999999999,0,0,0,0.35,1139.293,0,0,0.10418999999999999,0.35,0
2023-09-26T02:00:00.000,0.35,0,0,0.08902,0,0,0,0.35,1138.9245,0,0,0.08902,0.35,0
2023-09-26T03:00:00.000,0.356,0,0,0.03479,0,0,0,0,1138.9245,0.356,0,0.03479,0.356,0
2023-09-26T04:00:00.000,0.275,0.078,0,0.08909,0,0,0,28.821661,1108.5859,0,28.546661,0.08909,0.275,0.078
2023-09-26T05:00:00.000,0,1.487,0,0.10443000000000001,0,0,0,544.21648,535.72649,0,544.21648,0.10443000000000001,0,1.487
2023-09-26T06:00:00.000,0,4.494,0,0.10798999999999999,644.72688,0,0,355.27312,161.75478,0,1000,0.10798999999999999,0,4.494
2023-09-26T07:00:00.000,0,8.177,0,0.15072,1496.3208,0,496.32084,0,633.25958,0,1000,0.15072,0,8.177
2023-09-26T08:00:00.000,0,9.311,0,0.25814,716.91836,0,1690.7479,1973.8295,161.75478,0,1000,0.25814,0,9.311
2023-09-26T09:00:00.000,0,9.392,0,0.15956,1718.6554,0,718.65541,0,844.47743,0,1000,0.15956,0,9.392
2023-09-26T10:00:00.000,0,9.125,0,0.11662,1367.3324,0,972.26098,604.92855,1131.3585,0,1000,0.11662,0,9.125
2023-09-26T11:00:00.000,0,7.331,0,0.10041,1341.5101,0,341.5101,0,1455.7931,0,1000,0.10041,0,7.331
2023-09-26T12:00:00.000,0,5.37,0,0.09298000000000001,965.32785,0,0,34.672151,1419.2961,0,1000,0.09298000000000001,0,5.37
2023-09-26T13:00:00.000,0.031,3.083,0,0.08875,450.83934,0,0,226.67742,1180.6882,0,677.48576,0.08875,0.031,3.083
2023-09-26T14:00:00.000,0.617,1.075,0,0.07873999999999999,197.02428,0,0,0,1180.6882,0,196.40728,0.07873999999999999,0.617,1.075
2023-09-26T15:00:00.000,0.242,0.05,0,0.08843999999999999,9.270571,0,0,0,1180.6882,0,9.028571,0.08843999999999999,0.242,0.05
2023-09-26T16:00:00.000,0.947,0,0,0.09802,0,0,0,0.947,1179.6914,0,0,0.09802,0.947,0
2023-09-26T17:00:00.000,0.82,0,0,0.10451,0,0,0,0.82,1178.8282,0,0,0.10451,0.82,0
2023-09-26T18:00:00.000,2.031,0,0,0.13526,0,0,0,2.031,1176.6903,0,0,0.13526,2.031,0
2023-09-26T19:00:00.000,0.623,0,0,0.17708000000000002,0,0,0,0.623,1176.0346,0,0,0.17708000000000002,0.623,0
2023-09-26T20:00:00.000,0.433,0,0,0.24241,0,0,0,0.433,1175.5788,0,0,0.24241,0.433,0
2023-09-26T21:00:00.000,0.394,0,0,0.16034,0,0,0,0.394,1175.164,0,0,0.16034,0.394,0
2023-09-26T22:00:00.000,0.364,0,0,0.12627,0,0,0,0.364,1174.7809,0,0,0.12627,0.364,0
2023-09-26T23:00:00.000,0.371,0,0,0.10806,0,0,0,0.371,1174.3903,0,0,0.10806,0.371,0
2023-09-27T00:00:00.000,0.352,0,0,0.00966,0,0,0,0,1174.3903,0.352,0,0.00966,0.352,0
2023-09-27T01:00:00.000,1.102,0,0,0.00779,0,0,0,0,1174.3903,1.102,0,0.00779,1.102,0
2023-09-27T02:00:00.000,0.353,0,0,0.00117,0,0,0,0,1174.3903,0.353,0,0.00117,0.353,0
2023-09-27T03:00:00.000,0.362,0,0,0.00134,0,0,0,0,1174.3903,0.362,0,0.00134,0.362,0
2023-09-27T04:00:00.000,0.185,0.079,0,0.00131,0,0,28.912644,0,1201.8574,29.097644,0,0.00131,0.185,0.079
2023-09-27T05:00:00.000,0.04,1.564,0,0.10081,0,0,0,572.43716,599.29193,0,572.39716,0.10081,0.04,1.564
2023-09-27T06:00:00.000,0,4.329,0,0.10848999999999999,584.33971,0,0,415.66029,161.75478,0,1000,0.10848999999999999,0,4.329
2023-09-27T07:00:00.000,0,7.483,0,0.14117,1369.3248,0,369.32479,0,512.61334,0,1000,0.14117,0,7.483
2023-09-27T08:00:00.000,0,8.759,0,0.21736000000000003,803.40285,0,1402.2408,1598.838,161.75478,0,1000,0.21736000000000003,0,8.759
2023-09-27T09:00:00.000,0,9.241,0,0.17407,1691.0237,0,691.02371,0,818.22731,0,1000,0.17407,0,9.241
2023-09-27T10:00:00.000,0,8.055,0,0.13122999999999999,1384.9096,0,563.08216,178.17256,1165.6053,0,1000,0.13122999999999999,0,8.055
2023-09-27T11:00:00.000,0,7.134,0,0.10233,1305.4608,0,305.46079,0,1455.7931,0,1000,0.10233,0,7.134
2023-09-27T12:00:00.000,0,5.076,0,0.09326000000000001,857.72889,0,0,142.27111,1306.034,0,1000,0.09326000000000001,0,5.076
2023-09-27T13:00:00.000,0.049,3.296,0,0.0902,349.17006,0,0,507.98833,771.30944,0,857.10938,0.0902,0.049,3.296
2023-09-27T14:00:00.000,0.455,0.898,0,0.08734,164.55379,0,0,0,771.30944,0,164.09879,0.08734,0.455,0.898
2023-09-27T15:00:00.000,0.392,0.053,0,0.08895,9.8945452,0,0,0,771.30944,0,9.5025452,0.08895,0.392,0.053
2023-09-27T16:00:00.000,0.703,0,0,0.09348000000000001,0,0,0,0.703,770.56944,0,0,0.09348000000000001,0.703,0
2023-09-27T17:00:00.000,1.479,0,0,0.10789,0,0,0,1.479,769.0126,0,0,0.10789,1.479,0
2023-09-27T18:00:00.000,0.741,0,0,0.14637999999999998,0,0,0,0.741,768.2326,0,0,0.14637999999999998,0.741,0
2023-09-27T19:00:00.000,0.756,0,0,0.19190000000000002,0,0,0,0.756,767.43681,0,0,0.19190000000000002,0.756,0
2023-09-27T20:00:00.000,1.607,0,0,0.21152,0,0,0,1.607,765.74523,0,0,0.21152,1.607,0
2023-09-27T21:00:00.000,0.387,0,0,0.14155,0,0,0,0.387,765.33786,0,0,0.14155,0.387,0
2023-09-27T22:00:00.000,0.356,0,0,0.10779000000000001,0,0,0,0.356,764.96313,0,0,0.10779000000000001,0.356,0
2023-09-27T23:00:00.000,0.354,0,0,0.01009,0,0,0,0,764.96313,0.354,0,0.01009,0.354,0
2023-09-28T00:00:00.000,0.355,0,0,0.020059999999999998,0,0,0,0,764.96313,0.355,0,0.020059999999999998,0.355,0
2023-09-28T01:00:00.000,0.361,0,0,0.08802,0,0,0,0.361,764.58313,0,0,0.08802,0.361,0
2023-09-28T02:00:00.000,0.359,0,0,0.020550000000000002,0,0,0,0,764.58313,0.359,0,0.020550000000000002,0.359,0
2023-09-28T03:00:00.000,0.348,0,0,0.019170000000000003,0,0,0,0,764.58313,0.348,0,0.019170000000000003,0.348,0
2023-09-28T04:00:00.000,0.176,0.082,0,0.07226,15.093296,0,0,0,764.58313,0,14.917296,0.07226,0.176,0.082
2023-09-28T05:00:00.000,0.042,1.605,0,0.07956999999999999,293.72223,0,0,0,764.58313,0,293.68023,0.07956999999999999,0.042,1.605
2023-09-28T06:00:00.000,0.02,3.9,0,0.09140999999999999,427.33307,0,0,572.68693,161.75478,0,1000,0.09140999999999999,0.02,3.9
2023-09-28T07:00:00.000,0,7.297,0,0.11495,1335.2884,0,335.28839,0,480.27875,0,1000,0.11495,0,7.297
2023-09-28T08:00:00.000,0,8.91,0,0.12625,836.30129,0,1424.6058,1588.3045,161.75478,0,1000,0.12625,0,8.91
2023-09-28T09:00:00.000,0,9.286,0,0.12956,1699.2583,0,699.25832,0,826.05019,0,1000,0.12956,0,9.286
2023-09-28T10:00:00.000,0,9.035,0,0.11084999999999999,1011.4291,0,1295.2259,1283.7968,705.14973,0,1000,0.11084999999999999,0,9.035
2023-09-28T11:00:00.000,0,7.804,0,0.09336,1428.065,0,428.06504,0,1111.8115,0,1000,0.09336,0,7.804
2023-09-28T12:00:00.000,2.21,4.412,0,0.08856,614.71629,0,0,387.49371,703.9234,0,1000,0.08856,2.21,4.412
2023-09-28T13:00:00.000,11.058,0,0,0.06661,0,0,0,11.058,692.2834,0,0,0.06661,11.058,0
2023-09-28T14:00:00.000,1.119,1.072,0,0.06988,0,0,0,393.4526,278.12276,0,392.3336,0.06988,1.119,1.072
2023-09-28T15:00:00.000,0.1,0.095,0,0.0877,0,0,0,34.86837,241.41922,0,34.76837,0.0877,0.1,0.095
2023-09-28T16:00:00.000,0.338,0,0,0.09201999999999999,0,0,0,0.338,241.06343,0,0,0.09201999999999999,0.338,0
2023-09-28T17:00:00.000,0.361,0,0,0.09989,0,0,0,0.361,240.68343,0,0,0.09989,0.361,0
2023-09-28T18:00:00.000,10.79,0,0,0.13563999999999998,0,0,0,10.79,229.32553,0,0,0.13563999999999998,10.79,0
2023-09-28T19:00:00.000,9.937,0,0,0.17947,0,0,0,9.937,218.86553,0,0,0.17947,9.937,0
2023-09-28T20:00:00.000,12.227,0,0,0.25007,0,0,0,12.227,205.99501,0,0,0.25007,12.227,0
2023-09-28T21:00:00.000,13.584,0,0,0.15630000000000002,0,0,0,13.584,191.69606,0,0,0.15630000000000002,13.584,0
2023-09-28T22:00:00.000,10.525,0,0,0.08004,0,0,0,10.525,180.61711,0,0,0.08004,10.525,0
2023-09-28T23:00:00.000,0.521,0,0,0.020030000000000003,0,0,0,0.521,180.06869,0,0,0.020030000000000003,0.521,0
2023-09-29T00:00:00.000,0.373,0,0,-0.000029999999999999997,0,0,0,0,180.06869,0.373,0,-0.000029999999999999997,0.373,0
2023-09-29T01:00:00.000,0.357,0,0,0.0015,0,0,0,0.357,179.6929,0,0,0.0015,0.357,0
2023-09-29T02:00:00.000,0.366,0,0,0,0,0,0,0,179.6929,0.366,0,0,0.366,0
2023-09-29T03:00:00.000,0.367,0,0,0,0,0,0,0,179.6929,0.367,0,0,0.367,0
2023-09-29T04:00:00.000,0.206,0.046,0,0.0039,0,0,0,17.041211,161.75478,0,16.835211,0.0039,0.206,0.046
2023-09-29T05:00:00.000,0,1.589,0,0,0,0,179.13374,0,331.93183,581.54673,402.413,0,0,1.589
2023-09-29T06:00:00.000,0,5.023,0,0.0995,838.3318,0,0,161.6682,161.75478,0,1000,0.0995,0,5.023
2023-09-29T07:00:00.000,0.001,7.532,0,0.12769,1378.2919,0,378.29087,0,521.13111,0,1000,0.12769,0.001,7.532
2023-09-29T08:00:00.000,0.004,8.466,0,0.138,786.50709,0,1311.9036,1525.4005,161.75478,0,1000,0.138,0.004,8.466
2023-09-29T09:00:00.000,0,9.244,0,0.13005,1691.5727,0,691.57268,0,818.74883,0,1000,0.13005,0,9.244
2023-09-29T10:00:00.000,0,8.678,0,0.10695,1320.1061,0,855.893,535.78691,1067.861,0,1000,0.10695,0,8.678
2023-09-29T11:00:00.000,0.001,7.664,0,0.09207,1402.4467,0,402.44574,0,1450.1844,0,1000,0.09207,0.001,7.664
2023-09-29T12:00:00.000,0,5.497,0,0.08737,1005.9038,0,5.9038346,0,1455.7931,0,1000,0.08737,0,5.497
