PL_T,TINKLAS,OBJ_PAVADINIMAS,OBJ_GV_TIPAS,OBJ_NUMERIS,P+,P-
2022-09-11 16:00,Kauno regiono tinklas,NAMAS,G,196,1.43,
2022-09-11 17:00,Kauno regiono tinklas,NAMAS,G,196,0.57,
2022-09-11 18:00,Kauno regiono tinklas,NAMAS,G,196,0.406,
2022-09-11 19:00,Kauno regiono tinklas,NAMAS,G,196,0.28,
2022-09-11 20:00,Kauno regiono tinklas,NAMAS,G,196,0.09,
2022-09-11 21:00,Kauno regiono tinklas,NAMAS,G,196,0.043,
2022-09-11 22:00,Kauno regiono tinklas,NAMAS,G,196,0.063,
2022-09-11 23:00,Kauno regiono tinklas,NAMAS,G,196,0.049,
2022-09-12 00:00,Kauno regiono tinklas,NAMAS,G,196,0.07,
2022-09-12 01:00,Kauno regiono tinklas,NAMAS,G,196,0.052,
2022-09-12 02:00,Kauno regiono tinklas,NAMAS,G,196,0.365,
2022-09-12 03:00,Kauno regiono tinklas,NAMAS,G,196,2.541,
2022-09-12 04:00,Kauno regiono tinklas,NAMAS,G,196,1.308,
2022-09-12 05:00,Kauno regiono tinklas,NAMAS,G,196,0.658,
2022-09-12 06:00,Kauno regiono tinklas,NAMAS,G,196,0.058,
2022-09-12 07:00,Kauno regiono tinklas,NAMAS,G,196,0.04,
2022-09-12 08:00,Kauno regiono tinklas,NAMAS,G,196,0.072,
2022-09-12 09:00,Kauno regiono tinklas,NAMAS,G,196,0.049,
2022-09-12 10:00,Kauno regiono tinklas,NAMAS,G,196,0.067,
2022-09-12 11:00,Kauno regiono tinklas,NAMAS,G,196,0.044,
2022-09-12 12:00,Kauno regiono tinklas,NAMAS,G,196,0.049,
2022-09-12 13:00,Kauno regiono tinklas,NAMAS,G,196,0.052,
2022-09-12 14:00,Kauno regiono tinklas,NAMAS,G,196,0.163,
2022-09-12 15:00,Kauno regiono tinklas,NAMAS,G,196,0.049,
2022-09-12 16:00,Kauno regiono tinklas,NAMAS,G,196,0.057,
2022-09-12 17:00,Kauno regiono tinklas,NAMAS,G,196,0.401,
2022-09-12 18:00,Kauno regiono tinklas,NAMAS,G,196,1.226,
2022-09-12 19:00,Kauno regiono tinklas,NAMAS,G,196,0.073,
2022-09-12 20:00,Kauno regiono tinklas,NAMAS,G,196,0.072,
2022-09-12 21:00,Kauno regiono tinklas,NAMAS,G,196,0.051,
2022-09-12 22:00,Kauno regiono tinklas,NAMAS,G,196,0.054,
2022-09-12 23:00,Kauno regiono tinklas,NAMAS,G,196,0.049,
2022-09-13 00:00,Kauno regiono tinklas,NAMAS,G,196,0.072,
2022-09-13 01:00,Kauno regiono tinklas,NAMAS,G,196,0.05,
2022-09-13 02:00,Kauno regiono tinklas,NAMAS,G,196,0.091,
2022-09-13 03:00,Kauno regiono tinklas,NAMAS,G,196,1.979,
2022-09-13 04:00,Kauno regiono tinklas,NAMAS,G,196,0.658,
2022-09-13 05:00,Kauno regiono tinklas,NAMAS,G,196,0.052,
2022-09-13 06:00,Kauno regiono tinklas,NAMAS,G,196,0.066,
2022-09-13 07:00,Kauno regiono tinklas,NAMAS,G,196,0.048,
2022-09-13 08:00,Kauno regiono tinklas,NAMAS,G,196,0.058,
2022-09-13 09:00,Kauno regiono tinklas,NAMAS,G,196,0.041,
2022-09-13 10:00,Kauno regiono tinklas,NAMAS,G,196,0.064,
2022-09-13 11:00,Kauno regiono tinklas,NAMAS,G,196,0.048,
2022-09-13 12:00,Kauno regiono tinklas,NAMAS,G,196,0.068,
2022-09-13 13:00,Kauno regiono tinklas,NAMAS,G,196,0.048,
2022-09-13 14:00,Kauno regiono tinklas,NAMAS,G,196,0.485,
2022-09-13 15:00,Kauno regiono tinklas,NAMAS,G,196,0.306,
2022-09-13 16:00,Kauno regiono tinklas,NAMAS,G,196,0.111,
2022-09-13 17:00,Kauno regiono tinklas,NAMAS,G,196,0.126,
2022-09-13 18:00,Kauno regiono tinklas,NAMAS,G,196,0.152,
2022-09-13 19:00,Kauno regiono tinklas,NAMAS,G,196,0.138,
2022-09-13 20:00,Kauno regiono tinklas,NAMAS,G,196,0.129,
2022-09-13 21:00,Kauno regiono tinklas,NAMAS,G,196,0.091,
2022-09-13 22:00,Kauno regiono tinklas,NAMAS,G,196,0.047,
2022-09-13 23:00,Kauno regiono tinklas,NAMAS,G,196,0.066,
2022-09-14 00:00,Kauno regiono tinklas,NAMAS,G,196,0.034,
2022-09-14 01:00,Kauno regiono tinklas,NAMAS,G,196,0.066,
2022-09-14 02:00,Kauno regiono tinklas,NAMAS,G,196,0.071,
2022-09-14 03:00,Kauno regiono tinklas,NAMAS,G,196,2.128,
2022-09-14 04:00,Kauno regiono tinklas,NAMAS,G,196,0.932,
2022-09-14 05:00,Kauno regiono tinklas,NAMAS,G,196,0.055,
2022-09-14 06:00,Kauno regiono tinklas,NAMAS,G,196,0.047,
2022-09-14 07:00,Kauno regiono tinklas,NAMAS,G,196,0.064,
2022-09-14 08:00,Kauno regiono tinklas,NAMAS,G,196,0.057,
2022-09-14 09:00,Kauno regiono tinklas,NAMAS,G,196,0.059,
2022-09-14 10:00,Kauno regiono tinklas,NAMAS,G,196,0.046,
2022-09-14 11:00,Kauno regiono tinklas,NAMAS,G,196,0.047,
2022-09-14 12:00,Kauno regiono tinklas,NAMAS,G,196,0.07,
2022-09-14 13:00,Kauno regiono tinklas,NAMAS,G,196,0.047,
2022-09-14 14:00,Kauno regiono tinklas,NAMAS,G,196,1.04,
2022-09-14 15:00,Kauno regiono tinklas,NAMAS,G,196,0.119,
2022-09-14 16:00,Kauno regiono tinklas,NAMAS,G,196,0.111,
2022-09-14 17:00,Kauno regiono tinklas,NAMAS,G,196,0.165,
2022-09-14 18:00,Kauno regiono tinklas,NAMAS,G,196,0.234,
2022-09-14 19:00,Kauno regiono tinklas,NAMAS,G,196,0.085,
2022-09-14 20:00,Kauno regiono tinklas,NAMAS,G,196,0.054,
2022-09-14 21:00,Kauno regiono tinklas,NAMAS,G,196,0.076,
2022-09-14 22:00,Kauno regiono tinklas,NAMAS,G,196,0.05,
2022-09-14 23:00,Kauno regiono tinklas,NAMAS,G,196,0.064,
2022-09-15 00:00,Kauno regiono tinklas,NAMAS,G,196,0.052,
2022-09-15 01:00,Kauno regiono tinklas,NAMAS,G,196,0.055,
2022-09-15 02:00,Kauno regiono tinklas,NAMAS,G,196,0.084,
2022-09-15 03:00,Kauno regiono tinklas,NAMAS,G,196,2.023,
2022-09-15 04:00,Kauno regiono tinklas,NAMAS,G,196,1.408,
2022-09-15 05:00,Kauno regiono tinklas,NAMAS,G,196,0.394,
2022-09-15 06:00,Kauno regiono tinklas,NAMAS,G,196,0.068,
2022-09-15 07:00,Kauno regiono tinklas,NAMAS,G,196,0.05,
2022-09-15 08:00,Kauno regiono tinklas,NAMAS,G,196,0.049,
2022-09-15 09:00,Kauno regiono tinklas,NAMAS,G,196,0.05,
2022-09-15 10:00,Kauno regiono tinklas,NAMAS,G,196,0.068,
2022-09-15 11:00,Kauno regiono tinklas,NAMAS,G,196,0.048,
2022-09-15 12:00,Kauno regiono tinklas,NAMAS,G,196,0.058,
2022-09-15 13:00,Kauno regiono tinklas,NAMAS,G,196,0.042,
2022-09-15 14:00,Kauno regiono tinklas,NAMAS,G,196,0.528,
2022-09-15 15:00,Kauno regiono tinklas,NAMAS,G,196,0.816,
2022-09-15 16:00,Kauno regiono tinklas,NAMAS,G,196,0.835,
2022-09-15 17:00,Kauno regiono tinklas,NAMAS,G,196,0.52,
2022-09-15 18:00,Kauno regiono tinklas,NAMAS,G,196,0.086,
2022-09-15 19:00,Kauno regiono tinklas,NAMAS,G,196,0.085,
2022-09-15 20:00,Kauno regiono tinklas,NAMAS,G,196,0.049,
2022-09-15 21:00,Kauno regiono tinklas,NAMAS,G,196,0.067,
